date,real,predicho,set
2010-01-01 00:00:00,85.0,85.30634,train
2010-01-01 01:00:00,75.5,73.430016,train
2010-01-01 02:00:00,63.5,64.000755,train
2010-01-01 03:00:00,56.5,57.190674,train
2010-01-01 04:00:00,47.0,50.9598,train
2010-01-01 05:00:00,51.0,47.766342,train
2010-01-01 06:00:00,49.0,50.035496,train
2010-01-01 07:00:00,52.0,47.187515,train
2010-01-01 08:00:00,47.0,49.10151,train
2010-01-01 09:00:00,49.0,45.9384,train
2010-01-01 10:00:00,49.5,47.57078,train
2010-01-01 11:00:00,52.0,47.82665,train
2010-01-01 12:00:00,50.0,49.185852,train
2010-01-01 13:00:00,51.0,46.95001,train
2010-01-01 14:00:00,50.84,49.274006,train
2010-01-01 15:00:00,52.0,55.52136,train
2010-01-01 16:00:00,58.0,56.170437,train
2010-01-01 17:00:00,129.0,64.03215,train
2010-01-01 18:00:00,129.0,131.31808,train
2010-01-01 19:00:00,129.0,130.96764,train
2010-01-01 20:00:00,129.0,132.35127,train
2010-01-01 21:00:00,129.0,123.40967,train
2010-01-01 22:00:00,129.0,124.58749,train
2010-01-01 23:00:00,129.0,133.10123,train
2010-01-02 00:00:00,148.0,133.19647,train
2010-01-02 01:00:00,159.0,150.83821,train
2010-01-02 02:00:00,181.0,168.818,train
2010-01-02 03:00:00,138.0,188.5692,train
2010-01-02 04:00:00,109.0,135.44716,train
2010-01-02 05:00:00,105.0,105.45701,train
2010-01-02 06:00:00,124.0,108.8989,train
2010-01-02 07:00:00,120.0,131.6385,train
2010-01-02 08:00:00,132.0,126.55286,train
2010-01-02 09:00:00,140.0,138.71162,train
2010-01-02 10:00:00,152.0,146.65784,train
2010-01-02 11:00:00,148.0,155.64716,train
2010-01-02 12:00:00,164.0,150.38013,train
2010-01-02 13:00:00,158.0,170.19827,train
2010-01-02 14:00:00,154.0,164.45894,train
2010-01-02 15:00:00,159.0,154.45935,train
2010-01-02 16:00:00,164.0,165.13754,train
2010-01-02 17:00:00,170.0,169.37408,train
2010-01-02 18:00:00,149.0,173.8134,train
2010-01-02 19:00:00,154.0,150.91772,train
2010-01-02 20:00:00,164.0,157.03018,train
2010-01-02 21:00:00,156.0,170.35522,train
2010-01-02 22:00:00,125.99999999999999,159.66917,train
2010-01-02 23:00:00,90.0,120.11907,train
2010-01-03 00:00:00,62.99999999999999,86.92927,train
2010-01-03 01:00:00,65.0,63.79938,train
2010-01-03 02:00:00,55.0,69.27097,train
2010-01-03 03:00:00,65.0,59.320435,train
2010-01-03 04:00:00,83.0,68.838745,train
2010-01-03 05:00:00,91.0,87.28266,train
2010-01-03 06:00:00,86.0,94.49639,train
2010-01-03 07:00:00,82.0,89.39918,train
2010-01-03 08:00:00,86.0,86.42227,train
2010-01-03 09:00:00,78.0,87.90201,train
2010-01-03 10:00:00,98.0,80.83309,train
2010-01-03 11:00:00,107.0,98.211555,train
2010-01-03 12:00:00,90.0,110.34497,train
2010-01-03 13:00:00,96.0,94.39305,train
2010-01-03 14:00:00,95.0,98.34914,train
2010-01-03 15:00:00,86.0,98.520065,train
2010-01-03 16:00:00,70.0,89.63712,train
2010-01-03 17:00:00,61.0,72.326126,train
2010-01-03 18:00:00,53.0,64.94421,train
2010-01-03 19:00:00,71.0,60.74837,train
2010-01-03 20:00:00,72.0,73.867805,train
2010-01-03 21:00:00,76.0,72.29173,train
2010-01-03 22:00:00,73.0,73.10615,train
2010-01-03 23:00:00,79.0,69.915985,train
2010-01-04 00:00:00,58.0,73.03564,train
2010-01-04 01:00:00,25.0,55.71056,train
2010-01-04 02:00:00,26.0,29.18145,train
2010-01-04 03:00:00,28.0,24.468964,train
2010-01-04 04:00:00,26.0,26.826155,train
2010-01-04 05:00:00,20.0,24.771791,train
2010-01-04 06:00:00,29.0,22.495844,train
2010-01-04 07:00:00,26.0,27.483395,train
2010-01-04 08:00:00,27.0,25.377092,train
2010-01-04 09:00:00,27.0,27.00388,train
2010-01-04 10:00:00,25.0,27.839205,train
2010-01-04 11:00:00,29.0,25.666492,train
2010-01-04 12:00:00,32.0,28.059877,train
2010-01-04 13:00:00,28.0,31.910807,train
2010-01-04 14:00:00,29.0,30.27114,train
2010-01-04 15:00:00,30.0,28.862059,train
2010-01-04 16:00:00,30.0,30.149271,train
2010-01-04 17:00:00,28.0,30.63639,train
2010-01-04 18:00:00,26.0,29.611734,train
2010-01-04 19:00:00,31.0,26.297043,train
2010-01-04 20:00:00,33.0,30.14551,train
2010-01-04 21:00:00,29.0,32.91387,train
2010-01-04 22:00:00,31.0,30.241455,train
